"Canal","Participante","Delta","Theta","Alfa","Beta","Gamma","Varianza","Grupo","Etapa"
"F8",2,0.000329359309346816,0.000550519094077178,0.000402036972278072,0.000226061140915357,2.33607286791117e-05,0.428364619336478,0,0
"F7",2,0.000331128982563526,0.000555911541174812,0.000404368120633153,0.000218072035311721,2.21911064854407e-05,0.458325607103726,0,0
"F4",2,0.00029805760558305,0.000513774733629198,0.000417174101496172,0.000274257285952023,2.84601727429218e-05,0.689254668777753,0,0
"F3",2,0.000295481035116124,0.000510405191699322,0.000418232571471218,0.0002784891394463,2.99532046478207e-05,0.60396835052376,0,0
"T4",2,0.000295131897938349,0.000509588425747173,0.000415193098440915,0.000279902279002472,3.13332929116153e-05,0.205695732518364,0,0
"T3",2,0.000299302213134594,0.000516078076666832,0.000416308146955359,0.000274011885563303,2.6742831329432e-05,0.338749747169738,0,0
"C4",2,0.000284266342650674,0.000493467846044966,0.000413322415437075,0.000300637156464174,3.99754055366481e-05,0.691874921981882,0,0
"C3",2,0.00028364498917321,0.000494179090633302,0.000417560357104315,0.000300156073329433,3.691586505433e-05,0.768042241269651,0,0
"T6",2,0.000288584829587541,0.000501440378573324,0.000410556231144691,0.00029947738659032,3.19913431490831e-05,0.267141781793973,0,0
"T5",2,0.000282171799224999,0.000495074313036444,0.000420822682348473,0.000303737028359073,3.07258951747986e-05,0.3143908010376,0,0
"P4",2,0.00028435005351234,0.000493677098815908,0.000411434564789657,0.000302538885423216,3.95730516760159e-05,0.696304785557082,0,0
"P3",2,0.000278541561551497,0.000486813704730308,0.000414986786132957,0.000312504090825222,3.96028449192026e-05,0.630597295800876,0,0
"O2",2,0.000283216610395262,0.000496798639421232,0.000417685972135791,0.00030533404486863,2.90209683429591e-05,0.445350927997883,0,0
"O1",2,0.000279264151904178,0.000491193530059339,0.000417816394260376,0.000312377390343636,3.17421919275249e-05,0.563083905772406,0,0
"FZ",2,0.000296984650894031,0.000512678860117057,0.000419042572389574,0.000276652468362897,2.69492475339198e-05,0.943097362492752,0,0
"CZ",2,0.000293559665937985,0.000506746646394535,0.000419501096627982,0.000281042279141279,3.10724929387485e-05,1.10021165404313,0,0
"PZ",2,0.000289451435358161,0.000501550236692899,0.000414581899847021,0.00029114399056656,3.51817307195492e-05,0.912709421705196,0,0
"LOG",2,0.000362784765012,0.000589656392149642,0.00038488697125431,0.000180390672199853,1.25361489876125e-05,0.660487331825149,0,0
"ROG",2,0.000362785993504786,0.000589870349510931,0.00038684501740415,0.00017750686319769,1.41523922352349e-05,0.790515376720316,0,0
"EMG",2,3.46171715430574e-05,6.91598288453197e-05,8.60555402062985e-05,0.000303208104785695,0.000513443655534751,1.05840437515736e-05,0,0
