"Participante","Canal","EpocaMOR","NumEpoca","Valido","Estacionario","Grupo","Etapa","Indice"
8,"CZ",0,0,1,1,1,0,5
8,"CZ",0,0,1,1,1,0,6
8,"CZ",0,0,1,1,1,0,7
8,"CZ",0,0,1,1,1,0,8
8,"CZ",0,0,1,1,1,0,9
8,"CZ",0,0,1,1,1,0,10
8,"CZ",0,0,1,1,1,1,11
8,"CZ",0,0,1,1,1,1,12
8,"CZ",0,0,1,1,1,1,13
8,"CZ",0,0,1,1,1,1,14
8,"CZ",0,0,1,1,1,1,15
8,"CZ",0,0,1,1,1,1,16
8,"CZ",0,0,1,1,1,1,17
8,"CZ",0,0,1,1,1,1,18
8,"CZ",0,0,1,1,1,1,19
8,"CZ",0,0,1,1,1,1,20
8,"CZ",0,0,1,1,1,1,21
8,"CZ",0,0,1,1,1,1,22
8,"CZ",0,0,1,1,1,1,23
8,"CZ",0,0,1,1,1,1,24
8,"CZ",0,0,1,1,1,1,25
8,"CZ",0,0,1,1,1,1,26
8,"CZ",0,0,1,1,1,1,27
8,"CZ",0,0,1,1,1,1,28
8,"CZ",0,0,1,1,1,1,29
8,"CZ",0,0,1,1,1,1,30
8,"CZ",0,0,1,1,1,1,31
8,"CZ",0,0,1,1,1,1,32
8,"CZ",0,0,1,1,1,1,33
8,"CZ",0,0,1,1,1,1,34
8,"CZ",0,0,1,0,1,1,35
8,"CZ",0,0,1,0,1,1,36
8,"CZ",0,0,1,0,1,1,37
8,"CZ",0,0,1,0,1,1,38
8,"CZ",0,0,1,0,1,1,39
8,"CZ",0,0,1,0,1,1,40
8,"PZ",0,0,1,1,1,0,1
8,"PZ",0,0,1,1,1,0,2
8,"PZ",0,0,1,1,1,0,3
8,"PZ",0,0,1,1,1,0,4
8,"PZ",0,0,1,1,1,0,5
8,"PZ",0,0,1,1,1,0,6
8,"PZ",0,0,1,1,1,0,7
8,"PZ",0,0,1,1,1,0,8
8,"PZ",0,0,1,1,1,0,9
8,"PZ",0,0,1,1,1,0,10
8,"PZ",0,0,1,1,1,1,11
8,"PZ",0,0,1,1,1,1,12
8,"PZ",0,0,1,1,1,1,13
8,"PZ",0,0,1,1,1,1,14
8,"PZ",0,0,1,1,1,1,15
8,"PZ",0,0,1,1,1,1,16
8,"PZ",0,0,1,1,1,1,17
8,"PZ",0,0,1,1,1,1,18
8,"PZ",0,0,1,1,1,1,19
8,"PZ",0,0,1,1,1,1,20
8,"PZ",0,0,1,1,1,1,21
8,"PZ",0,0,1,1,1,1,22
8,"PZ",0,0,1,1,1,1,23
8,"PZ",0,0,1,1,1,1,24
8,"PZ",0,0,1,1,1,1,25
8,"PZ",0,0,1,1,1,1,26
8,"PZ",0,0,1,1,1,1,27
8,"PZ",0,0,1,1,1,1,28
8,"PZ",0,0,1,1,1,1,29
8,"PZ",0,0,1,1,1,1,30
8,"PZ",0,0,1,1,1,1,31
8,"PZ",0,0,1,1,1,1,32
8,"PZ",0,0,1,1,1,1,33
8,"PZ",0,0,1,1,1,1,34
8,"PZ",0,0,1,0,1,1,35
8,"PZ",0,0,1,0,1,1,36
8,"PZ",0,0,1,0,1,1,37
8,"PZ",0,0,1,0,1,1,38
8,"PZ",0,0,1,0,1,1,39
8,"PZ",0,0,1,0,1,1,40
8,"LOG",0,0,1,1,1,0,1
8,"LOG",0,0,1,1,1,0,2
8,"LOG",0,0,1,1,1,0,3
8,"LOG",0,0,1,1,1,0,4
8,"LOG",0,0,1,1,1,0,5
8,"LOG",0,0,1,1,1,0,6
8,"LOG",0,0,1,1,1,0,7
8,"LOG",0,0,1,1,1,0,8
8,"LOG",0,0,1,1,1,0,9
8,"LOG",0,0,1,1,1,0,10
8,"LOG",0,0,1,1,1,1,11
8,"LOG",0,0,1,1,1,1,12
8,"LOG",0,0,1,1,1,1,13
8,"LOG",0,0,1,1,1,1,14
8,"LOG",0,0,1,1,1,1,15
8,"LOG",0,0,1,1,1,1,16
8,"LOG",0,0,1,1,1,1,17
8,"LOG",0,0,1,1,1,1,18
8,"LOG",0,0,1,1,1,1,19
8,"LOG",0,0,1,0,1,1,20
8,"LOG",0,0,1,0,1,1,21
8,"LOG",0,0,1,0,1,1,22
8,"LOG",0,0,1,1,1,1,23
8,"LOG",0,0,1,1,1,1,24
8,"LOG",0,0,1,1,1,1,25
8,"LOG",0,0,1,1,1,1,26
8,"LOG",0,0,1,1,1,1,27
8,"LOG",0,0,1,1,1,1,28
8,"LOG",0,0,1,1,1,1,29
8,"LOG",0,0,1,1,1,1,30
8,"LOG",0,0,1,1,1,1,31
8,"LOG",0,0,1,1,1,1,32
8,"LOG",0,0,1,1,1,1,33
8,"LOG",0,0,1,1,1,1,34
8,"LOG",0,0,1,1,1,1,35
8,"LOG",0,0,1,1,1,1,36
8,"LOG",0,0,1,1,1,1,37
8,"LOG",0,0,1,1,1,1,38
8,"LOG",0,0,1,1,1,1,39
8,"LOG",0,0,1,1,1,1,40
8,"ROG",0,0,1,1,1,0,1
8,"ROG",0,0,1,1,1,0,2
8,"ROG",0,0,1,1,1,0,3
8,"ROG",0,0,1,1,1,0,4
8,"ROG",0,0,1,1,1,0,5
8,"ROG",0,0,1,1,1,0,6
8,"ROG",0,0,1,1,1,0,7
8,"ROG",0,0,1,1,1,0,8
8,"ROG",0,0,1,1,1,0,9
8,"ROG",0,0,1,1,1,0,10
8,"ROG",0,0,1,1,1,1,11
8,"ROG",0,0,1,1,1,1,12
8,"ROG",0,0,1,1,1,1,13
8,"ROG",0,0,1,1,1,1,14
8,"ROG",0,0,1,1,1,1,15
8,"ROG",0,0,1,1,1,1,16
8,"ROG",0,0,1,1,1,1,17
8,"ROG",0,0,1,1,1,1,18
8,"ROG",0,0,1,1,1,1,19
8,"ROG",0,0,1,1,1,1,20
8,"ROG",0,0,1,1,1,1,21
8,"ROG",0,0,1,1,1,1,22
8,"ROG",0,0,1,1,1,1,23
8,"ROG",0,0,1,1,1,1,24
8,"ROG",0,0,1,1,1,1,25
8,"ROG",0,0,1,0,1,1,26
8,"ROG",0,0,1,0,1,1,27
8,"ROG",0,0,1,0,1,1,28
8,"ROG",0,0,1,1,1,1,29
8,"ROG",0,0,1,1,1,1,30
8,"ROG",0,0,1,1,1,1,31
8,"ROG",0,0,1,1,1,1,32
8,"ROG",0,0,1,1,1,1,33
8,"ROG",0,0,1,1,1,1,34
8,"ROG",0,0,1,1,1,1,35
8,"ROG",0,0,1,1,1,1,36
8,"ROG",0,0,1,1,1,1,37
8,"ROG",0,0,1,1,1,1,38
8,"ROG",0,0,1,1,1,1,39
8,"ROG",0,0,1,1,1,1,40
8,"EMG",0,0,1,1,1,0,1
8,"EMG",0,0,1,1,1,0,2
8,"EMG",0,0,1,1,1,0,3
8,"EMG",0,0,1,1,1,0,4
8,"EMG",0,0,1,1,1,0,5
8,"EMG",0,0,1,1,1,0,6
8,"EMG",0,0,1,1,1,0,7
8,"EMG",0,0,1,1,1,0,8
8,"EMG",0,0,1,1,1,0,9
8,"EMG",0,0,1,1,1,0,10
8,"EMG",0,0,1,1,1,1,11
8,"EMG",0,0,1,1,1,1,12
8,"EMG",0,0,1,1,1,1,13
8,"EMG",0,0,1,1,1,1,14
8,"EMG",0,0,1,1,1,1,15
8,"EMG",0,0,1,1,1,1,16
8,"EMG",0,0,1,1,1,1,17
8,"EMG",0,0,1,1,1,1,18
8,"EMG",0,0,1,1,1,1,19
8,"EMG",0,0,1,1,1,1,20
8,"EMG",0,0,1,1,1,1,21
8,"EMG",0,0,1,1,1,1,22
8,"EMG",0,0,1,1,1,1,23
8,"EMG",0,0,1,1,1,1,24
8,"EMG",0,0,1,1,1,1,25
8,"EMG",0,0,1,0,1,1,26
8,"EMG",0,0,1,0,1,1,27
8,"EMG",0,0,1,0,1,1,28
8,"EMG",0,0,1,1,1,1,29
8,"EMG",0,0,1,1,1,1,30
8,"EMG",0,0,1,1,1,1,31
8,"EMG",0,0,1,1,1,1,32
8,"EMG",0,0,1,1,1,1,33
8,"EMG",0,0,1,1,1,1,34
8,"EMG",0,0,1,1,1,1,35
8,"EMG",0,0,1,1,1,1,36
8,"EMG",0,0,1,1,1,1,37
8,"EMG",0,0,1,1,1,1,38
8,"EMG",0,0,1,1,1,1,39
8,"EMG",0,0,1,1,1,1,40
